backers_count,usd_pledged,duration,staff_pick,state,start_backers_count,category_pos,usd_goal,start_usd_pledged_amount,completed_time,AT,AU,BE,CA,CH,DE,DK,ES,FR,GB,HK,IE,IT,JP,LU,MX,NL,NO,NZ,SE,SG,US,art,comics,crafts,dance,design,fashion,film & video,food,games,journalism,music,photography,publishing,technology,theater,launched_month
16,1176.9059016,5184000,1,1,16.0,6,371.498075,1210.34072835,0.7404677854938272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
16,1176.9059016,5184000,1,1,16.0,6,371.498075,1210.34072835,0.7404677854938272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
9,190.0,5184000,0,0,6.0,8,10279.0,82.0,0.4963005401234568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
9,190.0,5184000,0,0,6.0,8,10279.0,82.0,0.4963005401234568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
22,1874.5234158,3693049,0,0,14.0,8,4563.22164,1278.902907,0.2098073976272722,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1874.5234158,3693049,0,0,14.0,8,4563.22164,1278.902907,0.2098073976272722,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,2020.0,2592000,0,0,16.0,8,9000.0,775.0,0.2233121141975309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,2020.0,2592000,0,0,16.0,8,9000.0,775.0,0.2233121141975309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,226.0,2592000,0,0,0.0,3,650.0,0.0,0.42821296296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3,226.0,2592000,0,0,0.0,3,650.0,0.0,0.42821296296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
9,284.1397299,2592000,0,0,6.0,3,2796.1505,172.2937099,0.3525520833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,284.1397299,2592000,0,0,6.0,3,2796.1505,172.2937099,0.3525520833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,60.0,2419200,0,0,5.0,3,1000.0,50.0,0.18478670634920635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,60.0,2419200,0,0,5.0,3,1000.0,50.0,0.18478670634920635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,23.301007,5184000,0,0,1.0,3,116.505035,23.301007,0.9705985725308642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1,23.301007,5184000,0,0,1.0,3,116.505035,23.301007,0.9705985725308642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
420,47278.0,1814400,0,1,308.0,7,11000.0,32261.0,0.4419857804232804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
420,47278.0,1814400,0,1,308.0,7,11000.0,32261.0,0.4419857804232804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,3619.73,2592000,0,1,9.0,7,2500.0,694.0,0.2267307098765432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,3619.73,2592000,0,1,9.0,7,2500.0,694.0,0.2267307098765432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,3055.48775245,2592000,0,1,17.0,7,2618.0688625,1028.69967305,0.11238541666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,3055.48775245,2592000,0,1,17.0,7,2618.0688625,1028.69967305,0.11238541666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,327.05773155,1123200,0,1,1.0,7,128.573064,36.16117425,0.108303952991453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,327.05773155,1123200,0,1,1.0,7,128.573064,36.16117425,0.108303952991453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,340.8246702,1296000,0,1,1.0,7,235.59309,45.5479974,0.05403858024691358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,340.8246702,1296000,0,1,1.0,7,235.59309,45.5479974,0.05403858024691358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,705.0,1814400,0,1,0.0,7,375.0,0.0,-0.03978064373897707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,705.0,1814400,0,1,0.0,7,375.0,0.0,-0.03978064373897707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,6381.0,5184000,0,1,34.0,8,6000.0,1956.0,0.5967662037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
71,6381.0,5184000,0,1,34.0,8,6000.0,1956.0,0.5967662037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,500.0,2592000,0,1,1.0,8,500.0,500.0,0.6677141203703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,500.0,2592000,0,1,1.0,8,500.0,500.0,0.6677141203703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
50,677.0,2540530,1,1,27.0,8,500.0,431.0,0.3141588566165328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,677.0,2540530,1,1,27.0,8,500.0,431.0,0.3141588566165328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,242.0,2658337,0,1,0.0,8,222.0,0.0,-0.000776049086327279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,242.0,2658337,0,1,0.0,8,222.0,0.0,-0.000776049086327279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,3845.0,3888000,0,1,31.0,9,3000.0,3716.0,0.7916995884773662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
36,3845.0,3888000,0,1,31.0,9,3000.0,3716.0,0.7916995884773662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
20,549.33,3710213,0,1,20.0,9,500.0,549.33,0.7943298673148954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
20,549.33,3710213,0,1,20.0,9,500.0,549.33,0.7943298673148954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
37,3205.0,2592000,0,1,32.0,9,2500.0,2770.0,0.5313773148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
37,3205.0,2592000,0,1,32.0,9,2500.0,2770.0,0.5313773148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
58,4781.0,2592000,1,1,15.0,9,4000.0,1238.0,0.2913985339506173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,4781.0,2592000,1,1,15.0,9,4000.0,1238.0,0.2913985339506173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,3440.0,2592000,1,1,18.0,10,1000.0,1965.0,0.3577708333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,3440.0,2592000,1,1,18.0,10,1000.0,1965.0,0.3577708333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,1046.0,2380022,0,1,22.0,10,523.0,555.0,0.08884035525722031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,1046.0,2380022,0,1,22.0,10,523.0,555.0,0.08884035525722031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,1955.0,2592000,0,1,3.0,10,1000.0,375.0,-0.025592978395061732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,1955.0,2592000,0,1,2.0,10,1000.0,250.0,-0.025592978395061732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,2592000,0,0,0.0,10,10500.0,0.0,0.09708680555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,2592000,0,0,0.0,10,10500.0,0.0,0.09708680555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,397.0,2592000,0,0,3.0,10,11110.0,196.0,0.07690856481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,397.0,2592000,0,0,3.0,10,11110.0,196.0,0.07690856481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,1479.81307705,2070369,0,0,10.0,10,9666.7158,801.53185175,0.15670105184148336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,1479.81307705,2070369,0,0,10.0,10,9666.7158,801.53185175,0.15670105184148336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,1676.0,2592000,0,0,14.0,11,13000.0,494.0,0.1267145061728395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,1676.0,2592000,0,0,14.0,11,13000.0,494.0,0.1267145061728395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,766.0,2592000,0,1,6.0,11,550.0,362.0,0.029883487654320987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,766.0,2592000,0,1,6.0,11,550.0,362.0,0.029883487654320987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
349,4397.0,2592000,1,1,184.0,1,4000.0,2350.0,0.8089926697530864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
349,4397.0,2592000,1,1,184.0,1,4000.0,2350.0,0.8089926697530864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
126,3489.39380348,2592000,0,1,112.0,1,2000.0346600000003,3282.72355528,0.781378086419753,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
126,3489.39380348,2592000,0,1,112.0,1,2000.0346600000003,3282.72355528,0.781378086419753,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
162,5032.0,2236647,1,1,62.0,1,1650.0,2005.0,0.06645974979511743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162,5032.0,2236647,1,1,62.0,1,1650.0,2005.0,0.06645974979511743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,1020.0,2592000,0,1,3.0,2,500.0,161.0,0.2407646604938272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,1020.0,2592000,0,1,3.0,2,500.0,161.0,0.2407646604938272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,1145.0,864000,0,1,34.0,2,700.0,988.0,0.5217384259259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,1145.0,864000,0,1,34.0,2,700.0,988.0,0.5217384259259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,8083.0,1814400,0,1,43.0,2,2500.0,3014.0,0.0956657848324515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,8083.0,1814400,0,1,43.0,2,2500.0,3014.0,0.0956657848324515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,3264.0,2592000,0,1,53.0,2,2800.0,1296.0,0.04513078703703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,3264.0,2592000,0,1,52.0,2,2800.0,1284.0,0.04513078703703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,1115.0,1389420,1,1,37.0,2,900.0,640.0,0.08019173468065811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,1115.0,1389420,1,1,37.0,2,900.0,640.0,0.08019173468065811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
212,6495.25,2624658,1,1,174.0,2,1750.0,5215.25,0.8971294545803682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
212,6495.25,2624658,1,1,174.0,2,1750.0,5215.25,0.8971294545803682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
26,3001.0,2592000,0,1,17.0,2,2000.0,1072.0,0.8929378858024691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
26,3001.0,2592000,0,1,17.0,2,2000.0,1072.0,0.8929378858024691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
92,3537.54548246,5184000,1,1,57.0,2,1767.594345,2104.61566678,0.43981404320987655,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
92,3537.54548246,5184000,1,1,57.0,2,1767.594345,2104.61566678,0.43981404320987655,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
125,4155.0,3456000,0,1,96.0,2,3500.0,3625.0,0.3967381365740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
125,4155.0,3456000,0,1,96.0,2,3500.0,3625.0,0.3967381365740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
43,418.55363382,1209600,0,1,42.0,2,134.58316200000002,406.44114924,0.8616550925925925,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
43,418.55363382,1209600,0,1,42.0,2,134.58316200000002,406.44114924,0.8616550925925925,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
91,2932.0,2682563,0,1,64.0,2,500.0,2153.0,0.347810284418297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2932.0,2682563,0,1,64.0,2,500.0,2153.0,0.347810284418297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,5399.0,2592000,1,1,56.0,2,5000.0,3587.0,0.3398560956790124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,5399.0,2592000,1,1,56.0,2,5000.0,3587.0,0.3398560956790124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,1530.0,2937600,0,1,26.0,2,1500.0,637.0,0.27057461873638344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,1530.0,2937600,0,1,26.0,2,1500.0,637.0,0.27057461873638344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,1005.0,3456000,0,1,13.0,2,500.0,405.0,0.2295853587962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,1005.0,3456000,0,1,13.0,2,500.0,405.0,0.2295853587962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,1789.0053805,2592000,0,1,48.0,2,1620.2312880000002,691.29868288,0.3039791666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,1789.0053805,2592000,0,1,48.0,2,1620.2312880000002,691.29868288,0.3039791666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,2849.0,1209600,0,1,32.0,2,199.0,2293.0,0.6496651785714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,2849.0,1209600,0,1,32.0,2,199.0,2293.0,0.6496651785714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,874.0,3456000,0,1,9.0,2,700.0,246.0,0.20732899305555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,874.0,3456000,0,1,9.0,2,700.0,246.0,0.20732899305555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,2196.0,5184000,0,1,52.0,2,1250.0,1446.0,0.6500464891975308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
79,2196.0,5184000,0,1,52.0,2,1250.0,1446.0,0.6500464891975308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
13,750.0,5184000,0,1,11.0,2,750.0,415.0,0.5723616898148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
13,750.0,5184000,0,1,11.0,2,750.0,415.0,0.5723616898148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
116,2559.0,3132618,1,1,98.0,2,2300.0,2234.0,0.8574993823057903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
116,2559.0,3132618,1,1,98.0,2,2300.0,2234.0,0.8574993823057903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
32,797.99413189,3024000,0,1,31.0,2,225.210009,777.72523108,0.8836342592592593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
32,797.99413189,3024000,0,1,31.0,2,225.210009,777.72523108,0.8836342592592593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
167,5982.0,3141528,0,1,130.0,2,5000.0,5220.0,0.8155037930586645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
167,5982.0,3141528,0,1,130.0,2,5000.0,5220.0,0.8155037930586645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
95,3770.0,5184000,0,1,57.0,2,3500.0,1306.0,0.7522640817901235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
95,3770.0,5184000,0,1,57.0,2,3500.0,1306.0,0.7522640817901235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2,104.0,2592000,0,0,2.0,5,750.0,104.0,0.6826925154320987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2,104.0,2592000,0,0,2.0,5,750.0,104.0,0.6826925154320987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
25,951.0,2592000,0,0,18.0,5,8500.0,675.0,0.2953287037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,951.0,2592000,0,0,18.0,5,8500.0,675.0,0.2953287037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,233.0,887373,0,1,7.0,5,220.0,61.0,0.5861943061147905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,233.0,887373,0,1,7.0,5,220.0,61.0,0.5861943061147905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,2683.0,1814400,0,1,22.0,5,900.0,987.0,0.050216600529100534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
